"","TFs","target","mor"
"630","CTCF","ZNF763",0.773583711094609
"631","CTCF","ZNF804B",0.249761076730761
"632","CTCF","ZNHIT2",0.236411438858267
"633","E2F1","ABCA1",0.671359199106578
"634","E2F1","ACSL1",-0.000171509764426721
"635","E2F1","ACTR2",0.289651652988581
"636","E2F1","ADH6",-0.167953389117887
"637","E2F1","AK3",0.958942958542491
"638","E2F1","ALOX5AP",0.185691079465598
"639","E2F1","AMPD3",0.395267823087138
"640","E2F1","ANKRD16",0.314020896589365
"641","E2F1","APAF1",-2.51203881574622e-05
"642","E2F1","AR",-1.22509799312355e-07
"643","E2F1","ARHGEF17",0.656162702706521
"644","E2F1","ARL10",-1.37425227671888e-05
"645","E2F1","ARMC8",0.193162207236073
"646","E2F1","ASCC2",0.648448429925047
"647","E2F1","ASF1B",0.999831597574842
"648","E2F1","ATAD2",-0.0354401210971174
"649","E2F1","ATG10",-5.7371441766227e-07
"650","E2F1","ATM",-0.995774814020232
"651","E2F1","AURKA",-0.181485982948596
"652","E2F1","AXIN2",-0.566806013734945
"653","E2F1","B4GALT1",-0.00256914897073647
"654","E2F1","BBC3",-8.12361160411441e-08
"655","E2F1","BCL2",0.394118599600807
"656","E2F1","BDH1",0.991490910157538
"657","E2F1","BHLHE40",0.251577400105612
"658","E2F1","BIN1",-0.0434079362156969
"659","E2F1","BIRC5",0.996794359280955
"660","E2F1","BLVRA",0.982975045246273
"661","E2F1","BMI1",-0.070598251876019
"662","E2F1","BMP4",0.184222981134161
"663","E2F1","BNIP3",0.566691241042445
"664","E2F1","BRCA1",0.990034271203502
"665","E2F1","BRD2",-0.938606944134756
"666","E2F1","CASP7",-0.343306292963356
"667","E2F1","CASR",-0.000236677540406996
"668","E2F1","CBS",0.275953339864695
"669","E2F1","CBX5",0.623743280127576
"670","E2F1","CCDC7",-3.45381887144325e-07
"671","E2F1","CCNA2",0.996153975891051
"672","E2F1","CCND1",-0.00644301256389937
"673","E2F1","CCND3",-1.11617633715416e-06
"674","E2F1","CCNE1",0.999797840201241
"675","E2F1","CCNE2",0.99891420777416
"676","E2F1","CD2AP",-0.974007574713988
"677","E2F1","CD72",-0.0245981153977167
"678","E2F1","CDAN1",-0.000771241367738669
"679","E2F1","CDC25A",0.999358656736398
"680","E2F1","CDC45",0.999808291846505
"681","E2F1","CDC6",0.997941548474079
"682","E2F1","CDCA4",0.999175129148029
"683","E2F1","CDCA7",0.97720093507082
"684","E2F1","CDH20",-1.59174065116634e-07
"685","E2F1","CDH5",0.498360484054977
"686","E2F1","CDK1",-0.0684129284813247
"687","E2F1","CDKN1A",0.669207887731017
"688","E2F1","CDKN1C",-8.89380664216128e-05
"689","E2F1","CDKN2A",0.817746998309337
"690","E2F1","CDKN2C",0.716879796673001
"691","E2F1","CDT1",0.999759600332959
"692","E2F1","CELF1",-7.34955299879336e-05
"693","E2F1","CHKA",0.512812026094685
"694","E2F1","CLASP2",-9.41213906258078e-08
"695","E2F1","CLDN23",0.310915616563851
"696","E2F1","CLDN5",0.685176008851978
"697","E2F1","CNIH4",-1.3520692541926e-06
"698","E2F1","COQ2",-0.0142978130825119
"699","E2F1","COX15",0.383829309252126
"700","E2F1","CSRNP3",-1.28013658856236e-06
"701","E2F1","CTNNBIP1",0.857709429276025
"702","E2F1","CTNND2",-0.000102521835949831
"703","E2F1","CUL5",-0.00443242729889839
"704","E2F1","CUX1",-2.6580739986135e-06
"705","E2F1","DAPK2",-0.00204789067098893
"706","E2F1","DBF4",0.927451139183213
"707","E2F1","DCC",0.421995557742341
"708","E2F1","DCLRE1C",-0.396797871344948
"709","E2F1","DDIT4",0.476707307187865
"710","E2F1","DGKI",0.928840245327547
"711","E2F1","DHFR",-0.942950699969449
"712","E2F1","DIRAS2",0.328725669183529
"713","E2F1","DIRAS3",0.74012620617336
"714","E2F1","DNMT1",0.964497027686229
"715","E2F1","DPF2",-0.04488054487663
"716","E2F1","DRAM1",-0.0278211078318792
"717","E2F1","DTL",0.999920513241008
"718","E2F1","DUSP1",0.682013641518719
"719","E2F1","DUSP4",-0.00321459283605007
"720","E2F1","DYNC1I2",-0.000129703819209063
"721","E2F1","E2F3",-1.08989884956515e-07
"722","E2F1","E2F6",0.306801026508806
"723","E2F1","ECT2",-3.82216879055866e-05
"724","E2F1","EGF",0.604226907593316
"725","E2F1","EGFR",0.764833618295687
"726","E2F1","EIF3A",0.359122950261563
"727","E2F1","ENPEP",0.956555391167813
"728","E2F1","ERCC1",0.736334097512175
"729","E2F1","ERCC8",-6.51915205198546e-05
"730","E2F1","ETV4",-0.0456332884489371
"731","E2F1","EYA2",-0.000332657773823245
"732","E2F1","FAM184A",-0.00296390259169426
"733","E2F1","FANCA",0.998158289096757
"734","E2F1","FANCD2",0.993605064189204
"735","E2F1","FBXO43",-1.73619857381673e-07
"736","E2F1","FBXO5",0.939741019246779
"737","E2F1","FGFR1",-0.000192508837425813
"738","E2F1","FH",0.804034907978875
"739","E2F1","FHIT",0.747609480095138
"740","E2F1","FLT1",-1.02786481509013e-07
"741","E2F1","FOXA2",0.382692221030129
"742","E2F1","FOXM1",0.996129907967161
"743","E2F1","GALC",-0.000226093077589407
"744","E2F1","GATA3",-0.979328197441706
"745","E2F1","GINS3",0.997994583035763
"746","E2F1","GMNN",0.987942003310686
"747","E2F1","GNL3",0.530853822914952
"748","E2F1","GPR158",0.390677961789747
"749","E2F1","GRIK5",0.720835482570967
"750","E2F1","H19",-0.846240020079534
"751","E2F1","HAT1",0.797709004628291
"752","E2F1","HBA2",0.487526479894488
"753","E2F1","HELLS",0.994087325705828
"754","E2F1","HERPUD1",0.224390406351357
"755","E2F1","HFE",0.521237037274053
"756","E2F1","HIC1",0.54045147677779
"757","E2F1","HIVEP1",-0.939169205586493
"758","E2F1","HMGA1",0.961412538455869
"759","E2F1","HOXB9",-0.901895608831913
"760","E2F1","HSPA5",0.871854992207091
"761","E2F1","HSPD1",0.857094234257492
"762","E2F1","IER3",0.620324328927527
"763","E2F1","IFT80",-0.000115345561997597
"764","E2F1","IL12RB1",-0.00519363668953184
"765","E2F1","IL1B",0.231207419474358
"766","E2F1","IQCK",0.366911247650773
"767","E2F1","IRF3",-0.000211063429597174
"768","E2F1","IRF4",-0.00116080929207592
"769","E2F1","ISYNA1",-2.31595836763462e-07
"770","E2F1","ITGAL",-0.982915630715663
"771","E2F1","JPH2",0.535655466671649
"772","E2F1","JUN",0.694566041340269
"773","E2F1","KCNG4",0.310915616563851
"774","E2F1","KCNJ16",-0.000878269425618896
"775","E2F1","KCNJ2",-1.38949166838513e-06
"776","E2F1","KCNK10",-2.8439395848025e-05
"777","E2F1","KDM4C",-0.992384233587277
"778","E2F1","KDR",0.884326356104248
"779","E2F1","KIF23",0.999287396758794
"780","E2F1","KIF24",0.999335679510678
"781","E2F1","KIF2C",0.998438695720662
"782","E2F1","KIR3DL1",-0.785858831659111
"783","E2F1","KLF10",-1.1898415648893e-07
"784","E2F1","KRT75",0.288660274831909
"785","E2F1","LINGO1",0.857709429276025
"786","E2F1","LMO1",0.864339412871829
"787","E2F1","LYPLAL1",0.272112096501978
"788","E2F1","MAP1LC3A",0.212796896116995
"789","E2F1","MAP1LC3B",0.770981724053601
"790","E2F1","MAP2K6",-0.427595679939432
"791","E2F1","MAP3K14",0.398722372134196
"792","E2F1","MAP3K5",-0.0503880405694518
"793","E2F1","MAPK1",-0.268502375263379
"794","E2F1","MAPK8",-0.0973104905544944
"795","E2F1","MCM10",0.99946280566542
"796","E2F1","MCM5",0.99969945907517
"797","E2F1","MCM6",0.999435364421765
"798","E2F1","MCM7",0.995829972940277
"799","E2F1","MCM8",0.990923026945185
"800","E2F1","MCM9",0.271156894882559
"801","E2F1","MCPH1",-0.695137220851312
"802","E2F1","MDM2",-0.234489237208364
"803","E2F1","MEFV",-0.00137569467374089
"804","E2F1","MEIS1",-1.24130832477186e-05
"805","E2F1","MEMO1",0.926038552750073
"806","E2F1","MIPEP",0.802466809166205
"807","E2F1","MPPED2",0.389533463094669
"808","E2F1","MPST",0.933196234226257
"809","E2F1","MRAS",0.801679415692911
"810","E2F1","MT1G",0.957655671827797
"811","E2F1","MT1X",-8.23425059670662e-06
"812","E2F1","MUC4",-5.15461734567966e-06
"813","E2F1","MXI1",0.287670865577608
"814","E2F1","MYB",0.389533463094669
"815","E2F1","MYBL2",-0.9823704518041
"816","E2F1","MYC",0.689367503634994
"817","E2F1","MYCN",-1.02778953419774e-06
"818","E2F1","MYH10",0.497156276416111
"819","E2F1","NCOA3",-0.997905198408552
"820","E2F1","NDUFAB1",0.973331403465516
"821","E2F1","NEK4",0.694566041340269
"822","E2F1","NELL2",-0.254021693635378
"823","E2F1","NLRP5",0.696632570947817
"824","E2F1","NOL9",0.272112096501978
"825","E2F1","NPAT",-0.472370835742238
"826","E2F1","NTNG2",0.274028639186601
"827","E2F1","OCA2",-0.00184571747422295
"828","E2F1","OSR1",0.640661037783069
"829","E2F1","PAX2",0.335132005234439
"830","E2F1","PCBD2",0.75767633313892
"831","E2F1","PCNA",0.99961432546177
"832","E2F1","PCSK6",-0.00911334797791372
"833","E2F1","PDK4",-1.30614654245285e-05
"834","E2F1","PDPN",0.328725669183529
"835","E2F1","PDXK",0.423169330507193
"836","E2F1","PEG3",0.310915616563851
"837","E2F1","PHLDB1",-6.5972971640595e-07
"838","E2F1","PIGU",0.382692221030129
"839","E2F1","PIK3R5",-0.268502375263379
"840","E2F1","PLAUR",0.957437636811147
"841","E2F1","PLEKHB1",-0.955683991887411
"842","E2F1","PLEKHF2",-0.730681555491002
"843","E2F1","PLK1",-0.0787187240424946
"844","E2F1","PLK4",0.99740192202552
"845","E2F1","PNRC2",0.308854616430718
"846","E2F1","POLA1",0.935126874089675
"847","E2F1","POLA2",0.996498715221062
"848","E2F1","POLD1",0.999678827317222
"849","E2F1","POLE2",0.995134556311163
"850","E2F1","POLR3A",0.291640295095663
"851","E2F1","POU2AF1",-0.179180093450043
"852","E2F1","PPARG",0.270203745207552
"853","E2F1","PPP1R13B",-0.967074546676963
"854","E2F1","PPP2R2D",-2.39002839035046e-05
"855","E2F1","PRDM1",-6.21295003308217e-05
"856","E2F1","PRIM2",0.958517822690994
"857","E2F1","PRKDC",0.996691543638188
"858","E2F1","PTPRO",0.583224054029665
"859","E2F1","RAB40C",0.545241006894006
"860","E2F1","RACGAP1",0.998046343122545
"861","E2F1","RAD18",0.96486650798394
"862","E2F1","RAD51",0.258001271011601
"863","E2F1","RALGDS",-0.992166160881019
"864","E2F1","RASGEF1B",-9.77861618092286e-05
"865","E2F1","RASGRP1",-0.756263167780713
"866","E2F1","RASSF8",0.344853774029379
"867","E2F1","RB1",-0.143064826286698
"868","E2F1","RBM38",-0.99014715357339
"869","E2F1","RELA",-0.0120958088564922
"870","E2F1","RFC2",0.421995557742341
"871","E2F1","RNF128",0.796908233925304
"872","E2F1","RRM1",-0.237224978197398
"873","E2F1","RRM2",0.999431338802313
"874","E2F1","RRP1B",0.950909521199455
"875","E2F1","RTN4",0.431409596956211
"876","E2F1","RXRG",-0.000126701277631939
"877","E2F1","SAFB",-0.172383482170643
"878","E2F1","SCARF1",0.320280396872884
"879","E2F1","SCN8A",0.54045147677779
"880","E2F1","SEPHS1",0.854612503614672
"881","E2F1","SERPINE1",-0.506631055178042
"882","E2F1","SEZ6L2",-0.955287779598922
"883","E2F1","SIAH1",0.475506514405983
"884","E2F1","SKP2",-5.15461734567966e-06
"885","E2F1","SLC14A2",0.687275351781373
"886","E2F1","SLC35F3",0.751300170249856
"887","E2F1","SLC6A19",0.604226907593316
"888","E2F1","SMARCA5",0.342681986668677
"889","E2F1","SNTB2",0.770981724053601
"890","E2F1","SOCS2",0.256155319939165
"891","E2F1","SP110",-0.943469534844944
"892","E2F1","SP3",-0.972444134637012
"893","E2F1","SPOCK1",0.222707951051157
"894","E2F1","SSTR1",0.612304011734815
"895","E2F1","ST13",0.257077242580889
"896","E2F1","STAM",-0.482684117229958
"897","E2F1","STX11",-2.75009659782391e-07
"898","E2F1","SUCLG1",0.536855030479259
"899","E2F1","SYNE2",-0.819223691012546
"900","E2F1","TAF5L",-3.63919466035972e-05
"901","E2F1","TBC1D16",0.641777873751822
"902","E2F1","TERT",-0.0456332884489371
"903","E2F1","TGFB2",-0.0188088879998683
"904","E2F1","THBS1",0.19697963466363
"905","E2F1","THOC5",-5.7371441766227e-07
"906","E2F1","TK1",0.905403597017427
"907","E2F1","TMBIM1",-1.46737584825227e-06
"908","E2F1","TMCO5A",0.597261433818077
"909","E2F1","TMEM132A",0.468308859327725
"910","E2F1","TMEM47",0.694566041340269
"911","E2F1","TNFSF11",0.310915616563851
"912","E2F1","TOP1",0.439688614592135
"913","E2F1","TOP2A",0.497156276416111
"914","E2F1","TOR1B",0.76127235632857
"915","E2F1","TP53",0.189399394808581
"916","E2F1","TP53BP2",-0.259762573814043
"917","E2F1","TP73",0.448002121311929
"918","E2F1","TRERF1",0.236411438858267
"919","E2F1","TRIT1",0.9994149661484
"920","E2F1","TRPM2",0.868428885421055
"921","E2F1","TSNARE1",-2.91521797718582e-05
"922","E2F1","TXNDC15",0.948109811686658
"923","E2F1","TYMS",0.801679415692911
"924","E2F1","UBN1",0.44324757413808
"925","E2F1","UBP1",-0.730681555491002
"926","E2F1","UHRF1",0.999481636591764
"927","E2F1","ULK1",-0.000104971618965064
"928","E2F1","UTRN",-0.223733250692615
"929","E2F1","VCP",-0.00118580603002318
"930","E2F1","VEGFA",0.899540983157807
"931","E2F1","WDR25",-0.947438099971849
"932","E2F1","WWOX",0.227781493225742
"933","E2F1","XRCC1",-1.59979447191689e-05
"934","E2F1","YME1L1",-0.98591749740677
"935","E2F1","ZEB1",0.785463558134193
"936","E2F1","ZMYM2",-0.0217191676969523
"937","E2F1","ZNF292",0.258001271011601
"938","E2F1","ZNF350",-0.000112663334749704
"939","E2F1","ZNF616",0.325545596357677
"940","E2F1","ZNF654",-0.85619646728906
"941","E2F2","ASF1B",0.993250117154383
"942","E2F2","CDC6",0.975268577342451
"943","E2F2","CDCA4",0.885877253676901
"944","E2F2","CDCA7",0.181312832833039
"945","E2F2","CDT1",0.84236141503044
"946","E2F2","E2F1",0.97631701839829
"947","E2F2","MAP3K5",-0.00278815851524055
"948","E2F2","MCM10",0.974999932794956
"949","E2F2","MCM5",0.784629398096822
"950","E2F2","MCM6",0.648448429925047
"951","E2F2","MCM7",0.318186710599169
"952","E2F2","MYCN",-0.0118716490620818
"953","E2F2","PLK1",-0.186158175678144
"954","E2F2","PLK4",0.983443789613433
"955","E2F3","AURKA",0.644007233493191
"956","E2F3","CDC6",0.279827076625685
"957","E2F3","CDKN1A",-0.000303932778513491
"958","E2F3","CDKN2A",0.952379211134611
"959","E2F3","E2F1",-1.08989884956515e-07
"960","E2F3","MAP3K5",-4.45539194710022e-07
"961","E2F3","MCM5",0.818487670684061
"962","E2F3","MCM6",0.63842310325114
"963","E2F3","MCM7",0.868428885421055
"964","E2F3","MYCN",0.990149601522838
"965","E2F3","PLK1",0.488729703773919
"966","E2F3","TP53BP2",0.431409596956211
"967","E2F3","TP73",0.98854953697454
"968","E2F4","ACTG1",-4.09364445850771e-07
"969","E2F4","ACTR5",-3.47000655166433e-06
"970","E2F4","ADARB1",-1.63854220836238e-07
"971","E2F4","AKR7A2",-1.08989884956515e-07
"972","E2F4","ALDH5A1",0.621465230299284
"973","E2F4","ANLN",0.719849556749111
"974","E2F4","APRT",-5.575885724169e-06
"975","E2F4","ASF1B",0.898145612267878
"976","E2F4","AURKB",0.965049941965193
"977","E2F4","BACH1",-0.991767589532235
"978","E2F4","BARD1",-0.0763221247499824
"979","E2F4","BCL11A",-1.21192441092885e-06
"980","E2F4","BIRC5",0.865518046456928
"981","E2F4","BRCA1",0.34376707765518
"982","E2F4","BUB3",0.85335902540913
"983","E2F4","CALM1",0.30475489791461
"984","E2F4","CALR",-0.000231327250596258
"985","E2F4","CAV1",-0.000126701277631939
"986","E2F4","CBX5",-0.000445080604093443
"987","E2F4","CCNA2",0.990653489532964
"988","E2F4","CCNB1",-1.08592413069354e-06
"989","E2F4","CCND1",0.962401438760154
"990","E2F4","CDC25A",0.492340340774693
"991","E2F4","CDC25C",0.973043652125013
"992","E2F4","CDC37L1",-0.0151107827896932
"993","E2F4","CDC45",0.632803871129323
"994","E2F4","CDC6",0.772718582223128
"995","E2F4","CDCA4",0.756771915553897
"996","E2F4","CDCA7",-3.13954552941513e-05
"997","E2F4","CDK1",-0.799443949486371
"998","E2F4","CDK2",-5.57869974002497e-07
"999","E2F4","CDKN2C",0.564317559480859
"1000","E2F4","CDT1",0.628284067082352
"1001","E2F4","CENPE",0.855857565182572
"1002","E2F4","CENPO",0.572613142792351
"1003","E2F4","CHEK1",0.356910904725017
"1004","E2F4","CIB2",0.349216441713988
"1005","E2F4","CKS2",0.541649499778355
"1006","E2F4","CREG1",0.883282846410857
"1007","E2F4","CSE1L",0.180590714322607
"1008","E2F4","CTH",0.469507557104879
"1009","E2F4","CUTC",-0.0114348805063803
"1010","E2F4","CUX1",-0.390006189740011
"1011","E2F4","CYP27B1",-1.95674550130333e-05
"1012","E2F4","DBF4",0.301699804324689
"1013","E2F4","DDX11",0.56787705269334
"1014","E2F4","DERL2",-0.00946688441419602
"1015","E2F4","DHFR",-5.43188857663931e-06
"1016","E2F4","DHPS",0.277886164142396
"1017","E2F4","DIRAS3",0.280800554609617
"1018","E2F4","DLEU1",-3.13954552941513e-05
"1019","E2F4","DUT",-5.72357544503549e-06
"1020","E2F4","E2F1",0.611153526597111
"1021","E2F4","E2F2",0.990976064685481
"1022","E2F4","E2F3",-0.205647221051535
"1023","E2F4","E2F8",0.951649346070508
"1024","E2F4","EIF2B2",-0.000188120827546225
"1025","E2F4","EIF4H",-0.760692753030308
"1026","E2F4","EPAS1",0.870721022605059
"1027","E2F4","EXOSC9",-0.000325241946106255
"1028","E2F4","FANCC",0.22523490764848
"1029","E2F4","FBXO5",0.789601023652665
"1030","E2F4","FDFT1",0.19697963466363
"1031","E2F4","FEN1",0.786295497030837
"1032","E2F4","FOXM1",0.955882986672833
"1033","E2F4","FST",-0.00321459283605007
"1034","E2F4","GABPA",-0.556964932477968
"1035","E2F4","GADD45A",0.463518152074453
"1036","E2F4","GINS1",-1.1898415648893e-07
"1037","E2F4","GMNN",-8.87445372165417e-08
"1038","E2F4","GNAS",-0.000722513956398799
"1039","E2F4","GNPTG",-0.117627011467734
"1040","E2F4","HAGHL",0.987872695574753
"1041","E2F4","HCFC1",-3.4646810107056e-05
"1042","E2F4","HLTF",-5.5068258363479e-05
"1043","E2F4","HMGB1",-0.465485095014074
"1044","E2F4","HMGB3",-3.37906614562591e-06
"1045","E2F4","HMGN2",-1.05646864192004e-06
"1046","E2F4","HMMR",0.951157242993382
"1047","E2F4","HNRNPD",-0.193317053620859
"1048","E2F4","ID3",0.975134586055053
"1049","E2F4","IFNAR2",-0.000738420164984078
"1050","E2F4","IKBKG",-7.17572227917003e-05
"1051","E2F4","INSIG1",0.565504739067188
"1052","E2F4","ITGB3BP",0.590259625008491
"1053","E2F4","JUN",-0.000179631063260722
"1054","E2F4","KATNAL1",-0.550356516103972
"1055","E2F4","KDM6A",0.612304011734815
"1056","E2F4","KHDRBS1",-0.749491301190018
"1057","E2F4","KLF10",-0.000231327250596258
"1058","E2F4","KLHL21",-0.00116080929207592
"1059","E2F4","LGALS1",0.552411311180449
"1060","E2F4","LIN54",-1.08994322728642e-07
"1061","E2F4","LUC7L",-0.320685955373817
"1062","E2F4","MAD2L1",0.265468914510423
"1063","E2F4","MAP3K5",-0.00983320349983242
"1064","E2F4","MAP3K7",-1.81469463461105e-05
"1065","E2F4","MAPRE1",-0.852008971595341
"1066","E2F4","MBP",-0.369790803322296
"1067","E2F4","MCM10",0.782954418543597
"1068","E2F4","MCM3",-2.31595836763462e-07
"1069","E2F4","MCM5",0.44562356593321
"1070","E2F4","MCM6",-1.94880057126488e-07
"1071","E2F4","MCM7",0.298661775989674
"1072","E2F4","MCM8",0.183492190057584
"1073","E2F4","METTL3",-3.06298056930273e-05
"1074","E2F4","MFAP1",-0.000271358682607448
"1075","E2F4","MKI67",-0.0366697030160372
"1076","E2F4","MLH1",-0.00434504374997579
"1077","E2F4","MSH2",-0.0419783159161725
"1078","E2F4","MTHFD1",0.362452098290325
"1079","E2F4","MYBL2",0.817746998309337
"1080","E2F4","MYC",0.325545596357677
"1081","E2F4","NAP1L4",0.389533463094669
"1082","E2F4","NASP",-0.0642149915525471
"1083","E2F4","NCL",-2.12467426960081e-07
"1084","E2F4","NDC80",0.843025455905061
"1085","E2F4","NEK2",0.883805561784601
"1086","E2F4","NFE2L1",0.872418965053155
"1087","E2F4","NFKB2",-3.75728529435697e-06
"1088","E2F4","NPAT",0.497156276416111
"1089","E2F4","NUSAP1",0.950410716440071
"1090","E2F4","NXT1",-0.00911334797791372
"1091","E2F4","OGFR",-0.925392768751141
"1092","E2F4","P4HA2",0.977813730038236
"1093","E2F4","PARK7",0.190147593374587
"1094","E2F4","PCNA",0.611153526597111
"1095","E2F4","PCNT",-0.0137785578453217
"1096","E2F4","PDXK",0.350311035735907
"1097","E2F4","PDXP",-1.7695974793124e-05
"1098","E2F4","PGRMC1",-0.000247736338336619
"1099","E2F4","PIGQ",0.984693910161263
"1100","E2F4","PIM2",0.904963107123286
"1101","E2F4","PKN2",-0.822620529152289
"1102","E2F4","PLCG1",0.641777873751822
"1103","E2F4","PLK1",-0.141120806174254
"1104","E2F4","PLK4",0.571430218996049
"1105","E2F4","PLSCR1",-0.0217191676969523
"1106","E2F4","POLA2",0.829332520408164
"1107","E2F4","POLD1",0.29664598350348
"1108","E2F4","POLD2",0.240807597994892
"1109","E2F4","POLE2",-4.52006473790668e-06
"1110","E2F4","POLR2D",-1.02778953419774e-06
"1111","E2F4","PPARG",-0.00409254734354718
"1112","E2F4","PPIA",0.949399546001123
"1113","E2F4","PRC1",0.85335902540913
"1114","E2F4","PRIM2",-1.1795863620061e-05
"1115","E2F4","PRKCSH",-0.0412793104105446
"1116","E2F4","PRPSAP1",0.44562356593321
"1117","E2F4","PRR11",-2.9958966459272e-07
"1118","E2F4","PTGS2",-0.208172550870551
"1119","E2F4","RABIF",-0.137292120660109
"1120","E2F4","RAD51",-0.000633734758117765
"1121","E2F4","RAD54L",0.356910904725017
"1122","E2F4","RB1",-0.896125966517721
"1123","E2F4","RBBP5",-0.149016220240145
"1124","E2F4","RBL1",0.374768805627243
"1125","E2F4","RECQL",0.765718483815831
"1126","E2F4","REL",0.998868994644108
"1127","E2F4","RFC2",-1.40957964479146e-05
"1128","E2F4","RFC3",-5.12095945236476e-05
"1129","E2F4","RFC4",-9.72681611453344e-07
"1130","E2F4","RIPK2",-0.922543476794103
