"","logFC","AveExpr","t","P.Value","adj.P.Val","B","ID"
"FTSJ1",0.228400391304349,4.93416292156863,1.46131245165974,0.150446184815607,0.945241499105275,-4.54417862597104,"FTSJ1"
"KIAA0391",0.306928503105589,4.61392052941176,1.4610336902381,0.150522368235388,0.945241499105275,-4.54449245306304,"KIAA0391"
"MX1",1.0459590310559,5.46431558823529,1.46078786049047,0.150589576842283,0.945241499105275,-4.54476916141986,"MX1"
"MPP5",0.421162111801244,3.98062462745098,1.46053628651492,0.150658380318575,0.945241499105275,-4.54505229230112,"MPP5"
"KCNH6",-1.05833708695653,-5.65964605882353,-1.46034658209693,0.150710279308203,0.945241499105275,-4.54526576391419,"KCNH6"
"FLRT1",1.24508175324845,-1.77766261139216,1.46030827850097,0.150720760041665,0.945241499105275,-4.54530886337399,"FLRT1"
"GPATCH4",0.455791490683231,3.93891721568627,1.46018340054695,0.150754933464429,0.945241499105275,-4.54544936983331,"GPATCH4"
"ORMDL2",0.331804645962733,3.33615117647059,1.4601145065613,0.150773789225558,0.945241499105275,-4.54552688130445,"ORMDL2"
"IL17A",0.616280826086952,-7.26794482352941,1.46000579896365,0.150803545440997,0.945241499105275,-4.5456491797331,"IL17A"
"ACSM5",-1.7279027294624,-4.31911722269337,-1.45942643372165,0.15096221128398,0.945241499105275,-4.54630084055869,"ACSM5"
"SULT1A3",0.662775396832298,0.730625289607843,1.45939846299894,0.150969874707651,0.945241499105275,-4.54633229571264,"SULT1A3"
"RBM22",1.43682868695652,-4.26864045294118,1.45934650334523,0.1509841114346,0.945241499105275,-4.54639072676483,"RBM22"
"ITGA6",0.570661012422363,7.19353237254902,1.45909502461461,0.151053030464519,0.945241499105275,-4.54667349994388,"ITGA6"
"EIF3F",-0.266066559006208,7.3585102745098,-1.4589010539596,0.15110620600173,0.945241499105275,-4.54689157877869,"EIF3F"
"GGNBP1",-0.861134283975156,-1.0420616354902,-1.45881773959208,0.151129050499871,0.945241499105275,-4.54698524011791,"GGNBP1"
"C1orf198",0.364492850931677,1.57735696666667,1.458147265475,0.151312990903062,0.945241499105275,-4.54773880700552,"C1orf198"
"CYP4F22",1.71544001677018,-4.90153370784314,1.45798266505318,0.151358174889379,0.945241499105275,-4.54792375906475,"CYP4F22"
"KIAA1539",-0.543378465838509,4.27481378431373,-1.45773164546775,0.151427101962196,0.945241499105275,-4.54820577931583,"KIAA1539"
"EFCAB1",1.01995039006211,-3.24449771764706,1.45763176150535,0.151454535800468,0.945241499105275,-4.54831798672892,"EFCAB1"
"SATB2",0.447090596273295,7.9590627254902,1.45762425631243,0.151456597312623,0.945241499105275,-4.5483264176164,"SATB2"
"CPLX4",1.21522278260869,-5.2513601745098,1.45740778731889,0.151516066093839,0.945241499105275,-4.54856956924963,"CPLX4"
"LAMB2",0.68321560869565,-6.82992080392157,1.45732732216857,0.151538176312214,0.945241499105275,-4.54865994452279,"LAMB2"
"POU5F2",0.649211573664596,0.498187289607843,1.45723433436087,0.15156373066423,0.945241499105275,-4.54876437917229,"POU5F2"
"C20orf196",0.663122081366459,-1.73504493647059,1.45719797569508,0.15157372345547,0.945241499105275,-4.54880521198038,"C20orf196"
"RLTPR",1.23053467391304,-4.52020546078431,1.45691770066685,0.151650771429748,0.945241499105275,-4.54911994577121,"RLTPR"
"DDX11L2",0.453912012422361,5.00395321568627,1.45658871685281,0.151741248760888,0.945241499105275,-4.54948930759863,"DDX11L2"
"ITGB7",0.779596695652174,5.89475443137255,1.4565835423908,0.151742672183246,0.945241499105275,-4.54949511655319,"ITGB7"
"EXOSC7",0.354339111801246,4.095127,1.4565057432283,0.151764074912541,0.945241499105275,-4.54958245321686,"EXOSC7"
"CENPQ",0.473194114844721,1.78323178372549,1.45629122035141,0.151823102934992,0.945241499105275,-4.54982325304667,"CENPQ"
"SLC22A6",0.486124509316771,4.02441366666667,1.45628727701187,0.151824188151362,0.945241499105275,-4.54982767910877,"SLC22A6"
"MARCH6",0.229151093167703,8.3483497254902,1.4559603921179,0.151914168835178,0.945241499105275,-4.55019454210302,"MARCH6"
"SIGLECP3",1.74840538074534,-1.75733070196078,1.45555056850516,0.152027038991187,0.945241499105275,-4.55065438281344,"SIGLECP3"
"C18orf19",0.438295999999997,-7.34802596078431,1.45536046870184,0.152079417026442,0.945241499105275,-4.55086764397991,"C18orf19"
"C15orf23",-1.00818772670808,-6.02896458823529,-1.45509812582032,0.152151723405554,0.945241499105275,-4.55116190911098,"C15orf23"
"OR52I2",1.38880707639751,-3.10612407058824,1.45504375527389,0.152166712274761,0.945241499105275,-4.55122288958472,"OR52I2"
"VPS4B",0.328398192546587,4.28079252941177,1.45503843017142,0.152168180361051,0.945241499105275,-4.55122886195972,"VPS4B"
"RAPGEF6",-1.45230026385093,-2.38525802823529,-1.45500297735995,0.15217795468866,0.945241499105275,-4.5512686236024,"RAPGEF6"
"RCOR3",-1.0410394343913,-0.400398550607843,-1.45451598752,0.152312267515726,0.945241499105275,-4.55181471274498,"RCOR3"
"ATP8B2",0.574337552795035,6.68644825490196,1.45424994878977,0.152385680859509,0.945241499105275,-4.55211296764878,"ATP8B2"
"CYP27C1",-2.06830850354037,1.59500504294118,-1.45385375355433,0.152495062355077,0.945241499105275,-4.55255704968022,"CYP27C1"
"IDH3A",0.306976242236026,4.56921719607843,1.45351517989457,0.152588584528072,0.945241499105275,-4.55293645952395,"IDH3A"
"LOC441666",-1.65068517826087,-4.87435850392157,-1.45316130271635,0.15268638201146,0.945241499105275,-4.5533329338801,"LOC441666"
"ZNF785",1.22891918571428,-2.55796361176471,1.45312721594548,0.152695804827108,0.945241499105275,-4.55337111919343,"ZNF785"
"LOC220594",1.78710238198758,0.823977963529412,1.45304357837208,0.152718927209546,0.945241499105275,-4.55346480981613,"LOC220594"
"WAPAL",1.37475691055901,3.93214928627451,1.45226308303044,0.15293483487525,0.945241499105275,-4.55433888551348,"WAPAL"
"GTF3A",0.30337849689441,6.41030082352941,1.4521016509982,0.152979521540206,0.945241499105275,-4.55451962039859,"GTF3A"
"TBXA2R",0.747210608695648,-7.11056690196078,1.45157095755085,0.153126497180172,0.945241499105275,-4.55511364310354,"TBXA2R"
"NCRNA00169",-1.10076673037267,-1.11069382823529,-1.45089158566895,0.153314810997961,0.945241499105275,-4.5558738018729,"NCRNA00169"
"MTF1",-0.40179756521739,5.52196137254902,-1.45078593880947,0.153344111367294,0.945241499105275,-4.5559919829162,"MTF1"
"DDX18",0.256577614906835,9.58090533333333,1.45056921291153,0.153404232427717,0.945241499105275,-4.55623439747483,"DDX18"
"LBX2",0.852190045962732,-1.65314544868627,1.45029042939201,0.15348159582915,0.945241499105275,-4.55654617754861,"LBX2"
"ANKRD30A",-0.254794679619581,-7.53098345912701,-1.45017567196119,0.153513450306594,0.945241499105275,-4.55667450192086,"ANKRD30A"
"FETUB",-0.254794490683233,-7.53098347058824,-1.45017459696327,0.153513748730058,0.945241499105275,-4.5566757039649,"FETUB"
"FOXR2",-0.254794490683233,-7.53098347058824,-1.45017459696327,0.153513748730058,0.945241499105275,-4.5566757039649,"FOXR2"
"HMGB4",-0.254794490683233,-7.53098347058824,-1.45017459696327,0.153513748730058,0.945241499105275,-4.5566757039649,"HMGB4"
"IQCF3",-0.254794490683233,-7.53098347058824,-1.45017459696327,0.153513748730058,0.945241499105275,-4.5566757039649,"IQCF3"
"KIF2B",-0.254794490683233,-7.53098347058824,-1.45017459696327,0.153513748730058,0.945241499105275,-4.5566757039649,"KIF2B"
"MMP13",-0.254794490683233,-7.53098347058824,-1.45017459696327,0.153513748730058,0.945241499105275,-4.5566757039649,"MMP13"
"OR1S2",-0.254794490683233,-7.53098347058824,-1.45017459696327,0.153513748730058,0.945241499105275,-4.5566757039649,"OR1S2"
"OR2S2",-0.254794490683233,-7.53098347058824,-1.45017459696327,0.153513748730058,0.945241499105275,-4.5566757039649,"OR2S2"
"OR6X1",-0.254794490683233,-7.53098347058824,-1.45017459696327,0.153513748730058,0.945241499105275,-4.5566757039649,"OR6X1"
"PROL1",-0.254794490683233,-7.53098347058824,-1.45017459696327,0.153513748730058,0.945241499105275,-4.5566757039649,"PROL1"
"RAB10",-0.254794490683233,-7.53098347058824,-1.45017459696327,0.153513748730058,0.945241499105275,-4.5566757039649,"RAB10"
"SERPINB8",-0.254794490683233,-7.53098347058824,-1.45017459696327,0.153513748730058,0.945241499105275,-4.5566757039649,"SERPINB8"
"SLC13A3",-0.254794490683233,-7.53098347058824,-1.45017459696327,0.153513748730058,0.945241499105275,-4.5566757039649,"SLC13A3"
"SLC7A1",-0.254794490683233,-7.53098347058824,-1.45017459696327,0.153513748730058,0.945241499105275,-4.5566757039649,"SLC7A1"
"TADA1",-0.254794490683233,-7.53098347058824,-1.45017459696327,0.153513748730058,0.945241499105275,-4.5566757039649,"TADA1"
"BLVRB",-0.979767691304347,5.18516290392157,-1.44970573549297,0.153643949815838,0.945241499105275,-4.55719990042041,"BLVRB"
"NCRNA00116",0.670464956521735,-6.81834166666667,1.44965906084949,0.153656915928719,0.945241499105275,-4.55725207526691,"NCRNA00116"
"CWC25",-0.227910279503105,4.84354096078431,-1.44936552187931,0.153738480074761,0.945241499105275,-4.55758017067572,"CWC25"
"FCHO1",0.369631819875775,5.28938239215686,1.44929947103757,0.153756837956673,0.945241499105275,-4.55765398902774,"FCHO1"
"PIF1",-1.21883135347826,0.610690554313726,-1.44929714020049,0.153757485810729,0.945241499105275,-4.55765659391363,"PIF1"
"UBTF",0.376801080745341,2.81891662745098,1.44895093478175,0.153853737065426,0.945241499105275,-4.55804346273145,"UBTF"
"DPH1",0.356253285714286,4.53675123529412,1.44894372170585,0.153855742930893,0.945241499105275,-4.55805152213282,"DPH1"
"HCN1",-0.766588492546588,-7.33533731176471,-1.44887863444477,0.153873843804869,0.945241499105275,-4.55812424458988,"HCN1"
"LY96",1.02402421739131,3.62849549607843,1.44887279446486,0.153875467994476,0.945241499105275,-4.55813076949724,"LY96"
"PXMP4",-0.347328335403724,6.52921233333333,-1.44868831036381,0.153926782823093,0.945241499105275,-4.55833687819155,"PXMP4"
"SPINK4",1.4355655689441,2.34237784117647,1.44857789540448,0.153957501505942,0.945241499105275,-4.55846022433331,"SPINK4"
"PRCP",-0.457644857142856,5.57807498039216,-1.44854271901316,0.153967288982838,0.945241499105275,-4.55849951861258,"PRCP"
"ZNF516",0.275349223602486,4.88847911764706,1.44821011660638,0.154059856368397,0.945241499105275,-4.55887101439763,"ZNF516"
"HIST1H3J",-1.15333109440994,3.46302549803922,-1.44812394196722,0.154083846956637,0.945241499105275,-4.55896725349875,"HIST1H3J"
"PEX11B",0.707444165838509,-0.104276996078431,1.44795920823261,0.154129716153782,0.945241499105275,-4.55915121240585,"PEX11B"
"FNBP1L",0.286196652173913,7.20263845098039,1.44793635430101,0.154136080549995,0.945241499105275,-4.5591767320093,"FNBP1L"
"CDCP2",1.07456863975155,-4.90853678431373,1.44792113333256,0.154140319421781,0.945241499105275,-4.55919372814356,"CDCP2"
"PPIAL4G",0.567341608695648,-7.2693431372549,1.44782846757218,0.154166127785259,0.945241499105275,-4.55929719770818,"PPIAL4G"
"NR2C1",0.32700196273292,4.92550950980392,1.44776685905127,0.154183288263881,0.945241499105275,-4.55936598580889,"NR2C1"
"LOC100125556",-1.02737324782609,0.204475998039216,-1.4476900608142,0.154204681792623,0.945241499105275,-4.55945173008382,"LOC100125556"
"PLAG1",-1.76111991826087,0.0228202562745098,-1.44742157025157,0.15427949294909,0.945241499105275,-4.559751464328,"PLAG1"
"NT5C1B",1.04145132236025,-6.49494694705882,1.4469892974271,0.154399999515251,0.945241499105275,-4.56023393485897,"NT5C1B"
"SYNM",0.357165673913044,1.57715951764706,1.44684567102603,0.154440055190965,0.945241499105275,-4.56039421121908,"SYNM"
"GNPDA2",0.46516231136646,2.13064704098039,1.44678056452473,0.154458215293252,0.945241499105275,-4.56046686051274,"GNPDA2"
"TNS3",0.237020695652177,7.83369009803922,1.44668240187403,0.154485598883237,0.945241499105275,-4.56057639005979,"TNS3"
"SERINC1",0.532773694906832,0.462498415745098,1.44654472957238,0.154524010549654,0.945241499105275,-4.56072999308615,"SERINC1"
"ALCAM",-0.613719502286561,5.67156447546527,-1.44564605095969,0.154774932925104,0.945241499105275,-4.56173233930829,"ALCAM"
"MIA2",1.17888519254658,-3.61303462745098,1.44535521959511,0.154856205033947,0.945241499105275,-4.56205659977706,"MIA2"
"F11",-0.401240714285712,6.11081270588235,-1.44522742118957,0.154891928554938,0.945241499105275,-4.56219906919995,"F11"
"ERCC6",0.620534380807454,1.74367904960784,1.44519676285083,0.154900499448225,0.945241499105275,-4.56223324537426,"ERCC6"
"KIAA1467",0.505090080745343,3.40874141176471,1.44519283190331,0.154901598416954,0.945241499105275,-4.5622376273241,"KIAA1467"
"NOP14",0.243270118012424,5.56288396078431,1.44490449171258,0.154982225879895,0.945241499105275,-4.56255901991199,"NOP14"
"C3orf42",0.819389490683227,-5.66720621568627,1.44469505509805,0.155040810445226,0.945241499105275,-4.56279242807104,"C3orf42"
"C19orf69",0.319617677018635,4.31574188235294,1.44442277755174,0.155116999093646,0.945241499105275,-4.5630958242856,"C19orf69"
"NARFL",-0.340793099378881,6.08673056862745,-1.44400210533422,0.155234769154587,0.945241499105275,-4.5635644741526,"NARFL"
"CREB3L2",1.43687434881987,-3.33499023764706,1.4437744238565,0.155298539338204,0.945241499105275,-4.56381807150201,"CREB3L2"
"SUCLG1",0.324523279503106,4.90197266666667,1.44346877389417,0.155384179582249,0.945241499105275,-4.56415845557395,"SUCLG1"
"JMJD6",-0.371279757763975,5.08800252941176,-1.44310029731263,0.15548747241067,0.945241499105275,-4.56456871973903,"JMJD6"
"ABCB10",-0.864122526037716,5.74625064349487,-1.44280823192951,0.155569383533924,0.945241499105275,-4.56489384027471,"ABCB10"
"TCERG1L",0.195426267080748,5.66596043137255,1.44277712946183,0.155578108358584,0.945241499105275,-4.56492845934715,"TCERG1L"
"ARHGAP22",-0.745309049287867,5.05107018299294,-1.44228130094265,0.15571724928021,0.945241499105275,-4.56548025815342,"ARHGAP22"
"PRELID1",-0.306437360248445,5.35547519607843,-1.4420748814365,0.155775204065913,0.945241499105275,-4.56570992849021,"PRELID1"
"PCBP2",-0.210551888198755,7.67809519607843,-1.44197894633215,0.15580214475884,0.945241499105275,-4.5658166595394,"PCBP2"
"C4orf43",0.397155391304347,3.14307590196078,1.44152381660445,0.155930004917286,0.945241499105275,-4.5663229197413,"C4orf43"
"IPO11",0.336623608695652,4.69784403921569,1.44148279828833,0.155941532276611,0.945241499105275,-4.56636853910205,"IPO11"
"MCHR1",1.3760305352795,-3.44462716980392,1.44142518602534,0.155957724151742,0.945241499105275,-4.56643261178918,"MCHR1"
"H19",0.943481139130435,1.49108421568627,1.44139240169516,0.155966938745892,0.945241499105275,-4.56646907140347,"H19"
"GRIK2",-0.704312975155282,-7.01243464705882,-1.44133900723472,0.155981947080095,0.945241499105275,-4.56652845004795,"GRIK2"
"OR1K1",0.963699022981365,-3.57172548823529,1.44128441974584,0.155997291924021,0.945241499105275,-4.56658915338423,"OR1K1"
"BAIAP3",0.811304079130435,2.10610742196078,1.44119290577725,0.156023019655238,0.945241499105275,-4.56669091571229,"BAIAP3"
"OR1J4",1.73613171552795,-5.19774271078431,1.44118567246623,0.156025053329906,0.945241499105275,-4.56669895881105,"OR1J4"
"PPARGC1A",-1.66937461801242,-0.533107554901961,-1.4403397236909,0.156263038362649,0.945241499105275,-4.56763936325859,"PPARGC1A"
"FAM106A",1.84360045652174,-1.00728653921569,1.44021237440079,0.156298889258162,0.945241499105275,-4.56778088890719,"FAM106A"
"RAB33A",-1.00008849689441,4.41951549019608,-1.44012983063552,0.156322130107163,0.945241499105275,-4.56787261532457,"RAB33A"
"GAPDHS",-0.394674869565215,10.7812024117647,-1.44011472022113,0.156326384856425,0.945241499105275,-4.56788940619784,"GAPDHS"
"NVL",0.267506142857145,5.10928739215686,1.4397272727679,0.15643551220157,0.945241499105275,-4.56831988830741,"NVL"
"FAM154B",-1.35765041987578,-2.51422859411765,-1.43972129307891,0.156437196890582,0.945241499105275,-4.56832653135727,"FAM154B"
"C2orf53",1.0080276,-1.65361444,1.43969175038904,0.156445520315172,0.945241499105275,-4.56835935102122,"C2orf53"
"CCDC3",0.893449506024845,0.0762424794117647,1.4396306718583,0.156462729817789,0.945241499105275,-4.56842720266582,"CCDC3"
"MET",-0.339017683229812,6.21563782352941,-1.43960015328453,0.156471329293855,0.945241499105275,-4.56846110453164,"MET"
"C22orf15",-0.403497354037266,5.30673629411765,-1.43952800252439,0.156491661292711,0.945241499105275,-4.56854125136065,"C22orf15"
"ZSCAN20",0.365901126086956,2.06701295490196,1.43921144307873,0.156580891796347,0.945241499105275,-4.56889285062021,"ZSCAN20"
"OR10X1",-0.823049211180129,-6.92039309803922,-1.43918484035146,0.156588392278517,0.945241499105275,-4.56892239482154,"OR10X1"
"ZNF586",0.381150757763977,3.24363641176471,1.43912838316703,0.156604310979998,0.945241499105275,-4.56898509287122,"ZNF586"
"CHMP4A",-0.252322285714285,4.01653145098039,-1.43877497856614,0.156703985915056,0.945241499105275,-4.56937751308181,"CHMP4A"
"SBNO1",-0.412830621118018,-7.4258617254902,-1.43852678767129,0.156774015821446,0.945241499105275,-4.56965305223179,"SBNO1"
"EMP1",1.10746567080745,2.80784977627451,1.4383368515319,0.156827625011215,0.945241499105275,-4.56986388861821,"EMP1"
"CCDC154",0.554339665341615,-0.120267388235294,1.43821324362676,0.156862520856505,0.945241499105275,-4.57000108466824,"CCDC154"
"MDH1",1.35322807001242,-3.48907301968627,1.43812105530485,0.156888550567258,0.945241499105275,-4.57010340029086,"MDH1"
"SP140",0.377825043478264,7.18403450980392,1.43810693854301,0.156892536784924,0.945241499105275,-4.57011906732122,"SP140"
"PAPLN",-1.12096691304348,-6.35166966666667,-1.43786970151844,0.15695953839004,0.945241499105275,-4.57038233643377,"PAPLN"
"PCSK1N",1.21008214658385,-2.44280845294118,1.43782547157869,0.156972032493451,0.945241499105275,-4.57043141541471,"PCSK1N"
"GFPT2",1.52682172795031,-4.17201473137255,1.43776937677794,0.156987879309395,0.945241499105275,-4.57049365807737,"GFPT2"
"OR6N1",1.37429006583851,-5.56071178235294,1.43759065667335,0.157038376191221,0.945241499105275,-4.57069195092335,"OR6N1"
"GPR32",0.714611565217388,-7.02798943137255,1.43751294916899,0.157060336197341,0.945241499105275,-4.57077816173606,"GPR32"
"NAV1",-0.85978960248447,3.94607409803922,-1.43744407342537,0.157079802370294,0.945241499105275,-4.57085457084773,"NAV1"
"HLA-DOB",0.837823824223602,-1.07156439666667,1.4370870564106,0.157180735396158,0.945241499105275,-4.57125058422514,"HLA-DOB"
"DCLK1",-1.34420385093168,-5.9108052745098,-1.43675865290351,0.157273623801355,0.945241499105275,-4.57161478051135,"DCLK1"
"RIMS2",-1.79159728198758,-4.43574825882353,-1.43675287935549,0.157275257223908,0.945241499105275,-4.57162118264964,"RIMS2"
"SNORD50A",0.571403549751553,-0.338932972156863,1.43661740665588,0.157313588270804,0.945241499105275,-4.57177139818134,"SNORD50A"
"SNORD59A",0.431574166149068,0.275682174313725,1.43642784034985,0.157367236981078,0.945241499105275,-4.57198157265978,"SNORD59A"
"A1CF",0.500093416034045,-7.31254240979279,1.4364016861451,0.157374639943013,0.945241499105275,-4.57201056818616,"A1CF"
"WIT1",-1.24733650931677,-5.73595262745098,-1.43606292367931,0.157470551442968,0.945241499105275,-4.57238608994183,"WIT1"
"SLC25A35",-0.451897404968943,2.60914296862745,-1.43559170092662,0.157604041484994,0.945241499105275,-4.57290831272295,"SLC25A35"
"ACBD4",0.344079092198942,3.77706104031811,1.43534111475883,0.157675064640044,0.945241499105275,-4.5731859567733,"ACBD4"
"AHSA2",0.33033728107012,5.33878167415481,1.4349842833359,0.157776243845965,0.945241499105275,-4.57358124295841,"AHSA2"
"WASH7P",-0.258405329192546,6.28662205882353,-1.43494837108335,0.157786429539747,0.945241499105275,-4.573621020477,"WASH7P"
"CTSL1",-1.54516627826087,2.53149777647059,-1.43467329825174,0.157864464734053,0.945241499105275,-4.57392566990451,"CTSL1"
"PMM2",0.215610360248449,4.80978654901961,1.4345852181968,0.157889458467842,0.945241499105275,-4.57402320945681,"PMM2"
"NPPA",0.463130868055901,0.245963922372549,1.43444719149853,0.157928631357481,0.945241499105275,-4.57417604890626,"NPPA"
"CRB2",-0.700874182795031,-0.122208851372549,-1.43431368211774,0.157966529426639,0.945241499105275,-4.57432387365034,"CRB2"
"RPS27L",1.2418590310559,-4.957345,1.43421611848074,0.157994228403877,0.945241499105275,-4.57443189058202,"RPS27L"
"WDR90",0.598094000204969,0.0160799140980392,1.43367626400546,0.158147565336839,0.945241499105275,-4.57502946727848,"WDR90"
"FTSJ2",0.444952732919256,3.58299254901961,1.43359318139948,0.158171173925618,0.945241499105275,-4.57512141523943,"FTSJ2"
"NHLRC3",0.310397428571431,4.5047638627451,1.43341786588837,0.158221000267374,0.945241499105275,-4.57531542210005,"NHLRC3"
"ST20",1.99297907018633,-2.22937531176471,1.43337005460376,0.158234590818272,0.945241499105275,-4.57536832710022,"ST20"
"KIAA0174",0.188931372670808,7.23806825490196,1.43332613069558,0.158247077170303,0.945241499105275,-4.5754169291703,"KIAA0174"
"DYSFIP1",-1.33841021987577,8.23593460392157,-1.43329799544569,0.158255075647888,0.945241499105275,-4.57544806028975,"DYSFIP1"
"RAD51L3",0.352251378881991,4.02806260784314,1.43319178597005,0.158285272436027,0.945241499105275,-4.57556557409679,"RAD51L3"
"AKT1",-0.358773762001104,1.7822761997342,-1.43314078803128,0.158299773437793,0.945241499105275,-4.57562199717869,"AKT1"
"TTR",0.616547757763977,8.83736968627451,1.43311373586563,0.158307466003213,0.945241499105275,-4.57565192641044,"TTR"
"NDUFB8",0.45666383583851,1.53718756098039,1.43303167676977,0.158330802148914,0.945241499105275,-4.57574270958581,"NDUFB8"
"DBX1",0.648315956521736,-7.18267992156863,1.43302259786956,0.158333384191532,0.945241499105275,-4.57575275341799,"DBX1"
"SEC31A",-0.429148254658384,6.03585792156863,-1.43279269574691,0.158398779402184,0.945241499105275,-4.57600707110847,"SEC31A"
"EIF4E2",0.832664291925461,-6.85264294117647,1.43259667041397,0.158454555084562,0.945241499105275,-4.57622388527433,"EIF4E2"
"MCTP1",-0.589437614906832,5.946829,-1.43239654233353,0.158511513954954,0.945241499105275,-4.57644520972865,"MCTP1"
"ZNF10",-0.477059403726708,5.4206312745098,-1.43190320276006,0.15865199264537,0.945241499105275,-4.57699068194429,"ZNF10"
"FOXS1",-0.545456372670809,-7.25319984313725,-1.43174730424288,0.158696405032848,0.945241499105275,-4.57716301952327,"FOXS1"
"FCRL2",-2.02442696956522,-0.809804418431373,-1.43138697062019,0.158799094062521,0.945241499105275,-4.57756128463437,"FCRL2"
"DET1",0.344470618633541,1.91170861764706,1.43124852648249,0.158838562107805,0.945241499105275,-4.5777142784542,"DET1"
"MGEA5",0.273741,7.71775043137255,1.43122575908172,0.158845053435797,0.945241499105275,-4.57773943730137,"MGEA5"
"PIKFYVE",0.278325329192548,8.17826721568627,1.43113261597569,0.158871612091318,0.945241499105275,-4.57784236023547,"PIKFYVE"
"SLC30A6",0.281259192546585,5.06968482352941,1.43111623971276,0.158876281947379,0.945241499105275,-4.57786045534747,"SLC30A6"
"SQLE",0.675465739130428,-7.29427737254902,1.43095209608892,0.158923095072294,0.945241499105275,-4.57804181714615,"SQLE"
"IL1F5",-0.546330490683233,-7.40098660784314,-1.43079133520368,0.158968953889332,0.945241499105275,-4.57821942320184,"IL1F5"
"KCNT1",1.24251286459627,-3.80865995882353,1.43077935228484,0.158972372562823,0.945241499105275,-4.57823266101907,"KCNT1"
"TMEM132B",-1.28745334347826,-5.21157291960784,-1.43075384975738,0.158979648511599,0.945241499105275,-4.57826083393902,"TMEM132B"
"PGP",-1.14648972111801,-3.45823900980392,-1.4303288077828,0.159100952553669,0.945241499105275,-4.57873031583467,"PGP"
"PLS3",-1.9308412204969,-1.51427017058824,-1.43013069306844,0.159157517801123,0.945241499105275,-4.57894910133243,"PLS3"
"NPAS4",0.636439242236023,-6.99935656862745,1.43012462609917,0.159159250275575,0.945241499105275,-4.5789558008829,"NPAS4"
"TRIM29",-0.30591344720497,6.04190325490196,-1.43010038726019,0.159166172028169,0.945241499105275,-4.57898256676342,"TRIM29"
"KDELR1",-0.377206322981365,5.80494225490196,-1.43003873277064,0.159183779422124,0.945241499105275,-4.57905064725411,"KDELR1"
"PODNL1",-1.27817686298137,-1.45457529439216,-1.42963857435782,0.159298094293914,0.945241499105275,-4.57949244829608,"PODNL1"
"MIDN",-0.446994211180123,5.17330358823529,-1.42938672043138,0.159370075264808,0.945241499105275,-4.57977045436656,"MIDN"
"SPR",0.746858382236024,0.976660182745098,1.42932783030268,0.159386909985675,0.945241499105275,-4.57983545319387,"SPR"
"HS6ST2",1.06900416149068,-6.24310030784314,1.42930112725173,0.159394543953287,0.945241499105275,-4.57986492536872,"HS6ST2"
"CLDN9",1.34759534602484,-2.04244454333333,1.42902237551373,0.159474251572618,0.945241499105275,-4.58017255422151,"CLDN9"
"CACNB2",0.598763394409939,2.26595456862745,1.42899452603481,0.159482216695668,0.945241499105275,-4.58020328577926,"CACNB2"
"KRCC1",0.420720291925468,4.24813535294118,1.42861178330723,0.159591714929328,0.945241499105275,-4.5806255829972,"KRCC1"
"ATG2B",0.222702043478262,6.46088335294118,1.42856702160748,0.15960452455979,0.945241499105275,-4.58067496392988,"ATG2B"
"NDST1",-0.411522645962729,6.28623245098039,-1.42845355792641,0.159636998498171,0.945241499105275,-4.58080013037361,"NDST1"
"OTUD7A",1.41552064658385,-3.26780661960784,1.42832666929359,0.159673320837754,0.945241499105275,-4.58094009582027,"OTUD7A"
"NSMCE2",0.340702782608696,3.60567176470588,1.4283238334993,0.159674132667984,0.945241499105275,-4.58094322373616,"NSMCE2"
"NPDC1",-0.944349398136645,3.56506544509804,-1.42823634848803,0.159699179429381,0.945241499105275,-4.5810397180273,"NPDC1"
"EGFLAM",0.685149937888196,-6.70625705882353,1.4279352887447,0.159785395576125,0.945241499105275,-4.58137174044922,"EGFLAM"
"NPM2",1.06683220149068,1.19735624862745,1.4278120949711,0.159820685725796,0.945241499105275,-4.58150758597535,"NPM2"
"MYO1H",0.766827610559005,-2.33130814509804,1.42759316099385,0.159883416663687,0.945241499105275,-4.58174897796339,"MYO1H"
"TLR7",-1.06452583229814,5.53914711764706,-1.42737188152178,0.15994683916625,0.945241499105275,-4.58199292214245,"TLR7"
"NCRNA00176",1.01304965217391,-4.48097709803922,1.42720791602619,0.159993847152343,0.945241499105275,-4.5821736599351,"NCRNA00176"
"RGS1",-1.02512786459627,4.98173662156863,-1.42716365465679,0.160006538484825,0.945241499105275,-4.58222244566405,"RGS1"
"GPATCH8",0.209232385093171,7.26222837254902,1.42704120869857,0.160041652251742,0.945241499105275,-4.58235740083902,"GPATCH8"
"EXOC3L",-0.439046622173913,-1.17834078745098,-1.42673874789952,0.160128414540961,0.945241499105275,-4.58269071663881,"EXOC3L"
"DEFB131",-0.707611838509322,-14.9087301568627,-1.4266045707279,0.160166915630357,0.945241499105275,-4.58283856126228,"DEFB131"
"SUN1",0.642871115043478,0.215571263058824,1.42633853512936,0.160243273807389,0.945241499105275,-4.58313165851052,"SUN1"
"PPP1R1C",1.46984336770186,-5.47505304705882,1.42608537973379,0.160315961430495,0.945241499105275,-4.58341051960023,"PPP1R1C"
"CA2",-1.17669242857143,6.816534,-1.42555713636604,0.160467716882502,0.945241499105275,-4.58399225770805,"CA2"
"KRTAP4-4",0.497748999999994,-7.306544,1.42552994354666,0.160475531952762,0.945241499105275,-4.58402219906146,"KRTAP4-4"
